ID,editor,action,lineOfBusiness component,channel component,product component,domain_sequence,domain component,sub_domain_sequence,subdomain component,business_flow_sequence,business_flow component,sequence_uml,Task component,task sequence Qualifier,application component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated Qualifier
1133,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,2,Log into AT&T Account,32768,IDP-WebAcctMgmt,/msapi/acct/login/unauth/service/v1/haloc/do/login,10/23/2025,,
1134,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,2,Log into AT&T Account,32768,IDP-WebAcctMgmt,/msapi/login/unauth/service/v1/getUserCurrentState/acctmgmt/services,9/22/2025,,
1135,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,2,Log into AT&T Account,32768,IDP-WebAcctMgmt,/msapi/login/unauth/service/v1/haloc/oidc/redirect,,,
1136,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,2,Log into AT&T Account,32768,IDP-WebAcctMgmt,,,,
1137,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,3,Navigate to Offer,31467,IDP-Cloud,/msapi/onlinesalesorch/v1/customeroffer,9/23/2025,,
1138,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,3,Navigate to Offer,31548,IDP-Upper Funnel Cloud,,,,
1139,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,3,Navigate to Offer,33758,IDP-Web-Sales,/msapi/onlinesalesorch/v1/interstitialoffer,,,
1140,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,3,Navigate to Offer,33758,IDP-Web-Sales,/msapi/onlinesalesorchestration/signature-papi/v1/offers,,,
1141,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,3,Navigate to Offer,33758,IDP-Web-Sales,/msapi/salesproductorchestration/v1/promotionalOffers/?source=cpop,,,
1142,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireOfferingEligibility/version=126.6.17/envContext=PROD/routeOffer=AE2P01,10/23/2025,,
1143,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireOfferingEligibility/version=126.6.17/envContext=PROD/routeOffer=ASC2P01,10/23/2025,,
1144,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireOfferingEligibility/version=126.6.17/envContext=PROD/routeOffer=AW2P01,10/23/2025,,
1145,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,31548,IDP-Upper Funnel Cloud,,,,
1146,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,31468,IDP-Customer Graph Cloud,/msapi/customergraphproductms/v2/customer/{id}/accountId/{accountId}/products?accountType=wireless,,,
1147,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,32768,IDP-WebAcctMgmt,/msapi/onlinesalesorchestration/accounts-papi/v1/eligibility/acp,9/24/2025,,
1148,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,1,Learn & Discover,3,Apply Promotions,4,Check Account Eligibility,23901,CSI - CPSVC,/restservices/notificationprocessor/v1/notify,10/10/2025,,
1149,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,3,Apply Promotions,5,Add Device / Plan to Cart,33825,IDP-Commerce-Cart&Pricing,/msapi/salesapi/buyflow-cart-operations-papi/v1/unified/cart/operations,,,
1150,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,3,Apply Promotions,5,Add Device / Plan to Cart,33921,IDP-Cart-and-Checkout-UI,/msapi/salesapi/buyflow-cart-operations-papi/v1/unified/cart/,,,
1151,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,3,Apply Promotions,5,Add Device / Plan to Cart,27531,Digital IDP,/msapi/cart/v1/,9/23/2025,,
1152,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,3,Apply Promotions,5,Add Device / Plan to Cart,31548,IDP-Upper Funnel Cloud,,,,
1153,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,3,Apply Promotions,5,Add Device / Plan to Cart,31468,IDP-Customer Graph Cloud,,,,
1154,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,33758,IDP-Web-Sales,/msapi/fulfillment/v1/available-options?options=DOO&zip=<zip code>,,,
1155,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,27531,Digital IDP,/msapi/cart/v1/,9/23/2025,,
1156,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,33921,IDP-Cart-and-Checkout-UI,,,,
1157,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,31548,IDP-Upper Funnel Cloud,,,,
1158,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,31468,IDP-Customer Graph Cloud,,,,
1159,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,33758,IDP-Web-Sales,search/v1/accessories?<query params>,,,
1160,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,3,Apply Promotions,6,Add Extra Add-ons,33758,IDP-Web-Sales,search/v1/plpaccessories?app-id=sales&rows=5&q=displayNameEscaped:<keyword>,,,
1161,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,4,Build Cart,3,Apply Promotions,7,Review Cart,33921,IDP-Cart-and-Checkout-UI,/cart/v1/review-cart,,,
1162,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,4,Build Cart,3,Apply Promotions,7,Review Cart,31548,IDP-Upper Funnel Cloud,,,,
1163,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,8,Checkout,33921,IDP-Cart-and-Checkout-UI,,,,
1164,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,8,Checkout,33825,IDP-Commerce-Cart&Pricing,,,,
1165,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,8,Checkout,32768,IDP-WebAcctMgmt,,,,
1166,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,8,Checkout,31548,IDP-Upper Funnel Cloud,,,,
1167,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,9,Schedule Device Delivery / Pickup,21053,YODA,CreateDFOrder,10/23/2025,,
1168,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,9,Schedule Device Delivery / Pickup,31548,IDP-Upper Funnel Cloud,,10/23/2025,,
1169,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,9,Schedule Device Delivery / Pickup,23488,OCE,,10/23/2025,,
1170,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,3,Apply Promotions,9,Schedule Device Delivery / Pickup,33758,IDP-Web-Sales,,10/23/2025,,
1171,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,18249,ORACLE SCM,,10/23/2025,,
1172,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,73,CAPM,,10/23/2025,,
1173,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,29607,CPOP,/productoffer/discovery/v1/product-offers,10/23/2025,,
1174,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,33825,IDP-Commerce-Cart&Pricing,,10/23/2025,,
1175,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,33827,IDP-Commerce-Checkout Services,,10/23/2025,,
1176,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,33824,IDP-Commerce-P&O Discovery,,10/23/2025,,
1177,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,32411,IDP-Web-Sales Cloud,,10/23/2025,,
1178,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,23488,OCE,,10/23/2025,,
1179,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,1,Shop & Browse,30558,myATT Mobile App,,POG no API,,
1180,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,21053,YODA,CreateStorePickupOrder,10/23/2025,,
1181,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AW2P01,10/23/2025,,
1182,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,18249,ORACLE SCM,,,,
1183,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,18211,EDP,POST /restservices/entdocumentretrieval/v1/retrievearchivedocument,10/23/2025,,
1184,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,33686,CCMule-CLM,,10/23/2025,,
1185,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,33687,CCMule-Sales,,10/23/2025,,
1186,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,18678,CCPM,,10/23/2025,,
1187,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,23283,(FED) - COMS,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AW2P01,10/23/2025,,
1188,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,23283,(FED) - COMS,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=ASC2P01,10/23/2025,,
1189,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,23283,(FED) - COMS,/service=com.att.csi.m2e.ManageOmniOrder/version=264.5.0/envContext=PROD/routeOffer=AE2P01,10/23/2025,,
1190,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,31292,ISBUS,,10/23/2025,,
1191,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,32166,IDP-OMNI-ODS,,,,
1192,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,31543,IDP-Order Graph Cloud,,,,
1193,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,32411,IDP-Web-Sales Cloud,,,,
1194,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,25316,MSGRTR,,,,
1195,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,23488,OCE,,,,
1196,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,18193,TLG-MOB,,,,
1197,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,30558,myATT Mobile App,,POG no API,,
1198,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,2,Submit Order,30685,CCSF,,POG no API,,
1199,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,3,Notify Customer,30687,BWSFMC,,,,
1200,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,3,Notify Customer,33686,CCMule-CLM,,,,
1201,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,3,Notify Customer,25316,MSGRTR,,,,
1202,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,3,Notify Customer,30558,myATT Mobile App,,POG no API,,
1203,ac412t,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,3,Notify Customer,31292,ISBUS,,Kafka topics,,
1204,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,18257,OPUS - C,,POG no API,,
1205,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,33687,CCMule-Sales,,,,
1206,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,32166,IDP-OMNI-ODS,,,,
1207,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,31543,IDP-Order Graph Cloud,,,,
1208,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,25316,MSGRTR,,,,
1209,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,18211,EDP,POST /restservices/entdocumentretrieval/v1/retrievearchivedocument,10/8/2025,,
1210,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,30558,myATT Mobile App,,POG no API,,
1211,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,30685,CCSF,,POG no API,,
1212,ac412t,Add,Mass Markets,Retail,Mobility,1,Shop & Purchase,2,Order Plan/Device,11,BOPIS,4,Pickup Order,31292,ISBUS,,Kafka topics,,
1213,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1214,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1215,bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1216,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getBanInquireInfo,9/22/2025,,
1217,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
1218,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfo,9/22/2025,,
1219,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfoSum,9/22/2025,,
1220,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getMobileLevelData,9/22/2025,,
1221,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getProductInquireInfo,9/22/2025,,
1222,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025,,
1223,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
1224,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18257,OPUS - C,,POG no API,,
1225,bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1226,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1227,bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1228,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanActivitiesConvBeanTracer/getBanDiscounts,9/23/2025,,
1229,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025,,
1230,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanLevelAgreementConvBeanTracer/getCurrentBanLevelPricePlan,9/23/2025,,
1231,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanLevelAgreementConvBeanTracer/setBanPK,9/22/2025,,
1232,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanServicesBeanTracer/createNewMemo,9/22/2025,,
1233,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanServicesBeanTracer/loadAccount,9/22/2025,,
1234,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
1235,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,PortRequestServicesBeanTracer/findPortRequestByExternalRequestNumber,9/22/2025,,
1236,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
1237,bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
1238,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,ProductAgreementConvBeanTracer/getEquipmentInfo,9/22/2025,,
1239,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,ProductAgreementConvBeanTracer/getFeatureAdditionalParams,9/22/2025,,
1240,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
1241,bb0063,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
1242,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,27531,Digital IDP,/msapi/authorizationms/payment/v1/accountbalancesummary,10/21/2025,,
1243,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,27531,Digital IDP,/msapi/authorizationms/billms/v1/paperless/get-total-mrc-w-paperinfo/dtkey/TITAN,10/22/2025,,
1244,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,27531,Digital IDP,OmniCart,,,
1245,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18193,TLG-MOB,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
1246,ac412t,Add,Mass Markets,Retail,Mobility,3,Use & Manage,2,Change Plan / Change Speed,9,Change Rate Plan,1,Lookup & Authenticate Customer,18293,"""CCM",Clarify,"CM""",CSIInquireUnifiedCustomerServiceProfileRequest/inquireUnifiedCustomerServiceProfileRequest,
